datetime,水位(m),流量(m3/s),含沙量(kg/m3)
2016-04-08 16:00:00,43.03,728,
2016-04-08 20:00:00,43.02,718,
2016-04-09 00:00:00,43.03,728,
2016-04-09 04:00:00,43.03,728,
2016-04-09 08:00:00,43.02,718,1.87
2016-04-09 12:00:00,43.06,758,
2016-04-09 14:00:00,43.08,778,
2016-04-09 16:00:00,43.05,748,
2016-04-09 20:00:00,43.01,709,
2016-04-09 22:00:00,43.0,699,
2016-04-10 00:00:00,43.01,709,
2016-04-10 04:00:00,42.99,690,
2016-04-10 08:00:00,43.0,699,1.52
2016-04-10 12:00:00,43.04,738,
2016-04-10 16:00:00,43.01,709,
2016-04-10 20:00:00,42.96,661,
2016-04-10 22:00:00,42.93,632,
2016-04-11 00:00:00,42.96,661,
2016-04-11 04:00:00,42.96,661,
2016-04-11 08:00:00,42.98,680,1.6
2016-04-11 12:00:00,42.96,661,
2016-04-11 16:00:00,42.99,690,
2016-04-11 18:00:00,43.0,699,
2016-04-11 20:00:00,42.97,670,
2016-04-12 00:00:00,42.97,670,
2016-04-12 02:00:00,42.96,661,
2016-04-12 04:00:00,43.01,709,
2016-04-12 08:00:00,43.02,718,1.71
2016-04-12 12:00:00,43.01,709,
2016-04-12 14:00:00,43.05,748,
2016-04-12 16:00:00,43.04,738,
2016-04-12 20:00:00,42.97,670,
2016-04-13 00:00:00,42.98,680,
2016-04-13 04:00:00,42.98,680,
2016-04-13 08:00:00,42.97,670,0.98
2016-04-13 12:00:00,43.01,709,
2016-04-13 16:00:00,42.96,661,
2016-04-13 20:00:00,42.91,613,
2016-04-14 00:00:00,42.93,632,
2016-04-14 04:00:00,42.95,651,
2016-04-14 08:00:00,42.93,632,1.3
2016-04-14 12:00:00,42.98,680,
2016-04-14 16:00:00,42.95,651,
2016-04-14 20:00:00,42.94,642,
2016-04-14 22:00:00,42.9,604,
2016-04-15 00:00:00,42.93,632,
2016-04-15 04:00:00,42.91,613,
2016-04-15 08:00:00,42.92,623,1.56
2016-04-15 12:00:00,42.9,604,
2016-04-15 14:00:00,42.89,594,
2016-04-15 16:00:00,42.89,594,
2016-04-15 20:00:00,42.9,604,
2016-04-16 00:00:00,42.89,594,
2016-04-16 02:00:00,42.89,594,
2016-04-16 08:00:00,42.88,585,1.35
2016-04-16 14:00:00,42.91,613,
2016-04-16 20:00:00,42.91,613,
2016-04-17 00:00:00,42.89,594,
2016-04-17 02:00:00,42.89,594,
2016-04-17 08:00:00,42.9,604,1.34
2016-04-17 14:00:00,42.92,623,
2016-04-17 20:00:00,42.89,594,
2016-04-18 00:00:00,42.9,604,
2016-04-18 02:00:00,42.92,623,
2016-04-18 08:00:00,42.89,594,1.35
2016-04-18 14:00:00,42.93,632,
2016-04-18 20:00:00,42.88,585,
2016-04-19 00:00:00,42.89,594,
2016-04-19 02:00:00,42.9,604,
2016-04-19 08:00:00,42.9,604,1.44
2016-04-19 14:00:00,42.9,604,
2016-04-19 20:00:00,42.9,604,
2016-04-20 00:00:00,42.9,604,
2016-04-20 02:00:00,42.89,594,
2016-04-20 08:00:00,42.89,594,1.65
2016-04-20 14:00:00,42.87,576,
2016-04-20 20:00:00,42.88,585,
2016-04-21 00:00:00,42.88,585,
2016-04-21 02:00:00,42.88,585,
2016-04-21 08:00:00,42.87,576,1.21
2016-04-21 14:00:00,42.85,558,
2016-04-21 20:00:00,42.84,549,
2016-04-22 00:00:00,42.84,549,
2016-04-22 02:00:00,42.83,539,
2016-04-22 08:00:00,42.82,530,1.36
2016-04-22 14:00:00,42.81,521,
2016-04-22 20:00:00,42.79,502,
2016-04-23 00:00:00,42.8,512,
2016-04-23 02:00:00,42.79,502,
2016-04-23 08:00:00,42.79,502,1.18
2016-04-23 14:00:00,42.79,502,
2016-04-23 20:00:00,42.79,502,
2016-04-24 00:00:00,42.8,512,
2016-04-24 02:00:00,42.8,512,
2016-04-24 08:00:00,42.78,493,1.41
2016-04-24 14:00:00,42.79,502,
2016-04-24 20:00:00,42.79,502,
2016-04-25 00:00:00,42.77,484,
2016-04-25 02:00:00,42.79,567,
2016-04-25 08:00:00,42.77,549,1.05
2016-04-25 14:00:00,42.76,539,
2016-04-25 20:00:00,42.74,521,
2016-04-26 00:00:00,42.73,512,
2016-04-26 02:00:00,42.74,521,
2016-04-26 08:00:00,42.75,530,1.08
2016-04-26 14:00:00,42.74,521,
2016-04-26 20:00:00,42.74,521,
2016-04-27 00:00:00,42.74,521,
2016-04-27 02:00:00,42.76,539,
2016-04-27 08:00:00,42.72,502,1.35
2016-04-27 14:00:00,42.71,493,
2016-04-27 20:00:00,42.71,493,
2016-04-28 00:00:00,42.71,493,
2016-04-28 02:00:00,42.7,483,
2016-04-28 08:00:00,42.71,493,0.779
2016-04-28 14:00:00,42.68,466,
2016-04-28 20:00:00,42.69,475,
2016-04-29 00:00:00,42.69,475,
2016-04-29 02:00:00,42.71,493,
2016-04-29 08:00:00,42.7,483,0.687
2016-04-29 10:00:00,42.73,512,
2016-04-29 14:00:00,42.7,483,
2016-04-29 20:00:00,42.69,475,
2016-04-30 00:00:00,42.69,475,
2016-04-30 02:00:00,42.69,475,
2016-04-30 08:00:00,42.69,475,1.02
2016-04-30 14:00:00,42.68,466,
2016-04-30 20:00:00,42.67,457,
2016-05-01 00:00:00,42.66,448,
2016-05-01 02:00:00,42.66,448,
2016-05-01 08:00:00,42.65,440,0.866
2016-05-01 14:00:00,42.64,431,
2016-05-01 20:00:00,42.64,431,
2016-05-02 00:00:00,42.64,431,
2016-05-02 02:00:00,42.63,423,
2016-05-02 08:00:00,42.63,423,0.833
2016-05-02 14:00:00,42.62,415,
2016-05-02 20:00:00,42.73,512,
2016-05-03 00:00:00,42.67,457,
2016-05-03 02:00:00,42.66,448,
2016-05-03 08:00:00,42.63,423,0.908
2016-05-03 14:00:00,42.62,415,
2016-05-03 20:00:00,42.61,407,
2016-05-04 00:00:00,42.6,398,
2016-05-04 02:00:00,42.6,398,
2016-05-04 08:00:00,42.59,390,1.0
2016-05-04 14:00:00,42.59,390,
2016-05-04 20:00:00,42.59,390,
2016-05-05 00:00:00,42.58,383,
2016-05-05 02:00:00,42.59,390,
2016-05-05 08:00:00,42.58,383,1.19
2016-05-05 14:00:00,42.56,367,
2016-05-05 20:00:00,42.54,352,
2016-05-06 00:00:00,42.54,352,
2016-05-06 02:00:00,42.52,337,
2016-05-06 08:00:00,42.56,490,0.716
2016-05-06 14:00:00,42.61,539,
2016-05-06 20:00:00,42.55,480,
2016-05-07 00:00:00,42.54,470,
2016-05-07 02:00:00,42.54,470,
2016-05-07 08:00:00,42.54,470,0.676
2016-05-07 14:00:00,42.56,490,
2016-05-07 20:00:00,42.57,500,
2016-05-08 00:00:00,42.54,470,
2016-05-08 02:00:00,42.55,480,
2016-05-08 08:00:00,42.52,452,0.792
2016-05-08 14:00:00,42.52,452,
2016-05-08 20:00:00,42.52,452,
2016-05-09 00:00:00,42.54,470,
2016-05-09 02:00:00,42.52,452,
2016-05-09 08:00:00,42.52,452,0.638
2016-05-09 14:00:00,42.58,510,
2016-05-09 20:00:00,42.55,480,
2016-05-10 00:00:00,42.53,461,
2016-05-10 02:00:00,42.53,461,
2016-05-10 08:00:00,42.53,461,0.526
2016-05-10 14:00:00,42.51,442,
2016-05-10 20:00:00,42.51,442,
2016-05-11 00:00:00,42.51,442,
2016-05-11 02:00:00,42.5,433,
2016-05-11 08:00:00,42.5,433,0.823
2016-05-11 10:00:00,42.49,424,
2016-05-11 14:00:00,42.47,406,
2016-05-11 20:00:00,42.48,415,
2016-05-12 00:00:00,42.48,415,
2016-05-12 02:00:00,42.48,415,
2016-05-12 08:00:00,42.48,415,0.71
2016-05-12 14:00:00,42.46,397,
2016-05-12 20:00:00,42.54,470,
2016-05-13 00:00:00,42.5,433,
2016-05-13 02:00:00,42.49,424,
2016-05-13 08:00:00,42.46,397,0.692
2016-05-13 14:00:00,42.46,397,
2016-05-13 20:00:00,42.47,406,
2016-05-14 00:00:00,42.47,406,
2016-05-14 02:00:00,42.48,415,
2016-05-14 08:00:00,42.47,406,0.77
2016-05-14 14:00:00,42.47,406,
2016-05-14 20:00:00,42.49,424,
2016-05-15 00:00:00,42.5,433,
2016-05-15 02:00:00,42.49,424,
2016-05-15 08:00:00,42.49,424,0.553
2016-05-15 10:00:00,42.47,406,0.632
2016-05-15 14:00:00,42.47,406,
2016-05-15 20:00:00,42.5,433,
2016-05-16 00:00:00,42.47,406,
2016-05-16 02:00:00,42.48,415,
2016-05-16 08:00:00,42.47,406,0.598
2016-05-16 14:00:00,42.46,397,
2016-05-16 20:00:00,42.46,397,
2016-05-17 00:00:00,42.46,397,
2016-05-17 02:00:00,42.46,397,
2016-05-17 08:00:00,42.45,388,0.792
2016-05-17 14:00:00,42.43,371,
2016-05-17 20:00:00,42.43,371,
2016-05-18 00:00:00,42.43,371,
2016-05-18 02:00:00,42.44,380,
2016-05-18 08:00:00,42.44,380,0.769
2016-05-18 14:00:00,42.43,371,
2016-05-18 20:00:00,42.44,380,
2016-05-19 00:00:00,42.44,380,
2016-05-19 02:00:00,42.45,388,
2016-05-19 08:00:00,42.44,380,0.713
2016-05-19 14:00:00,42.42,362,
2016-05-19 20:00:00,42.42,362,
2016-05-20 00:00:00,42.42,362,
2016-05-20 02:00:00,42.44,380,
2016-05-20 08:00:00,42.43,371,0.539
2016-05-20 14:00:00,42.43,371,
2016-05-20 20:00:00,42.44,380,
2016-05-21 00:00:00,42.43,371,
2016-05-21 02:00:00,42.43,371,
2016-05-21 08:00:00,42.43,371,0.622
2016-05-21 14:00:00,42.42,362,
2016-05-21 20:00:00,42.42,362,
2016-05-22 00:00:00,42.44,380,
2016-05-22 02:00:00,42.43,371,
2016-05-22 08:00:00,42.41,354,0.578
2016-05-22 14:00:00,42.41,354,
2016-05-22 20:00:00,42.41,354,
2016-05-23 00:00:00,42.4,345,
2016-05-23 02:00:00,42.39,336,
2016-05-23 08:00:00,42.4,399,0.738
2016-05-23 10:00:00,42.4,399,
2016-05-23 14:00:00,42.39,392,
2016-05-23 20:00:00,42.4,399,
2016-05-24 00:00:00,42.39,392,
2016-05-24 02:00:00,42.38,385,
2016-05-24 08:00:00,42.38,385,0.536
2016-05-24 14:00:00,42.39,392,
2016-05-24 20:00:00,42.37,378,
2016-05-25 00:00:00,42.38,385,
2016-05-25 02:00:00,42.37,378,
2016-05-25 08:00:00,42.36,372,0.55
2016-05-25 14:00:00,42.34,359,
2016-05-25 20:00:00,42.37,378,
2016-05-26 00:00:00,42.36,372,
2016-05-26 02:00:00,42.35,365,
2016-05-26 08:00:00,42.34,359,0.493
2016-05-26 14:00:00,42.33,353,
2016-05-26 20:00:00,42.33,353,
2016-05-27 00:00:00,42.32,347,
2016-05-27 02:00:00,42.33,353,
2016-05-27 08:00:00,42.3,335,0.477
2016-05-27 14:00:00,42.31,341,
2016-05-27 20:00:00,42.32,347,
2016-05-28 00:00:00,42.31,341,
2016-05-28 02:00:00,42.3,335,
2016-05-28 08:00:00,42.32,347,0.502
2016-05-28 14:00:00,42.31,341,
2016-05-28 20:00:00,42.32,347,
2016-05-29 00:00:00,42.32,347,
2016-05-29 02:00:00,42.31,341,
2016-05-29 08:00:00,42.32,347,0.497
2016-05-29 14:00:00,42.33,353,
2016-05-29 20:00:00,42.33,353,
2016-05-30 00:00:00,42.32,347,
2016-05-30 02:00:00,42.32,347,
2016-05-30 08:00:00,42.3,335,0.51
2016-05-30 14:00:00,42.29,329,
2016-05-30 20:00:00,42.3,335,
2016-05-31 00:00:00,42.3,335,
2016-05-31 02:00:00,42.3,335,
2016-05-31 08:00:00,42.3,335,0.597
2016-05-31 10:00:00,42.31,341,
2016-05-31 14:00:00,42.32,347,
2016-05-31 20:00:00,42.3,335,
2016-06-01 00:00:00,42.31,341,
2016-06-01 01:00:00,42.3,335,
2016-06-01 04:00:00,42.31,341,
2016-06-01 07:00:00,42.34,359,
2016-06-01 08:00:00,42.34,359,0.543
2016-06-01 12:00:00,42.32,347,
2016-06-01 16:00:00,42.31,341,
2016-06-01 20:00:00,42.31,341,
2016-06-02 00:00:00,42.31,341,
2016-06-02 04:00:00,42.32,347,
2016-06-02 08:00:00,42.32,347,0.518
2016-06-02 12:00:00,42.33,353,
2016-06-02 16:00:00,42.31,341,
2016-06-02 20:00:00,42.31,341,
2016-06-03 00:00:00,42.32,347,
2016-06-03 04:00:00,42.32,347,
2016-06-03 08:00:00,42.32,347,0.589
2016-06-03 10:00:00,42.31,341,
2016-06-03 12:00:00,42.34,359,
2016-06-03 16:00:00,42.33,353,
2016-06-03 20:00:00,42.32,347,
2016-06-04 00:00:00,42.33,353,
2016-06-04 04:00:00,42.34,359,
2016-06-04 08:00:00,42.34,359,0.522
2016-06-04 12:00:00,42.34,359,
2016-06-04 14:00:00,42.32,347,
2016-06-04 16:00:00,42.33,353,
2016-06-04 20:00:00,42.33,353,
2016-06-05 00:00:00,42.32,347,
2016-06-05 04:00:00,42.33,353,
2016-06-05 06:00:00,42.34,359,
2016-06-05 08:00:00,42.34,359,0.625
2016-06-05 12:00:00,42.33,353,
2016-06-05 16:00:00,42.31,341,
2016-06-05 20:00:00,42.31,341,
2016-06-06 00:00:00,42.31,341,
2016-06-06 04:00:00,42.3,335,
2016-06-06 08:00:00,42.28,323,0.518
2016-06-06 12:00:00,42.27,317,
2016-06-06 16:00:00,42.26,312,
2016-06-06 18:00:00,42.25,306,
2016-06-06 20:00:00,42.26,312,
2016-06-07 00:00:00,42.24,301,
2016-06-07 04:00:00,42.24,301,
2016-06-07 08:00:00,42.27,317,0.495
2016-06-07 12:00:00,42.24,301,
2016-06-07 16:00:00,42.23,295,
2016-06-07 20:00:00,42.21,285,
2016-06-08 00:00:00,42.19,275,
2016-06-08 02:00:00,42.21,285,
2016-06-08 04:00:00,42.2,280,
2016-06-08 08:00:00,42.2,280,0.564
2016-06-08 12:00:00,42.21,285,
2016-06-08 16:00:00,42.2,280,
2016-06-08 20:00:00,42.2,280,
2016-06-09 00:00:00,42.2,280,
2016-06-09 04:00:00,42.21,285,
2016-06-09 06:00:00,42.22,290,
2016-06-09 08:00:00,42.22,290,0.498
2016-06-09 12:00:00,42.2,280,
2016-06-09 16:00:00,42.21,285,
2016-06-09 20:00:00,42.21,285,
2016-06-10 00:00:00,42.21,285,
2016-06-10 04:00:00,42.22,290,
2016-06-10 08:00:00,42.22,290,0.479
2016-06-10 12:00:00,42.22,290,
2016-06-10 16:00:00,42.22,290,
2016-06-10 20:00:00,42.24,301,
2016-06-11 00:00:00,42.24,301,
2016-06-11 02:00:00,42.25,306,
2016-06-11 04:00:00,42.25,306,
2016-06-11 08:00:00,42.25,306,0.408
2016-06-11 10:00:00,42.22,290,
2016-06-11 12:00:00,42.23,295,
2016-06-11 16:00:00,42.24,301,
2016-06-11 20:00:00,42.23,295,
2016-06-12 00:00:00,42.22,290,
2016-06-12 04:00:00,42.23,295,
2016-06-12 08:00:00,42.23,295,0.517
2016-06-12 10:00:00,42.24,301,
2016-06-12 12:00:00,42.23,295,
2016-06-12 16:00:00,42.23,295,
2016-06-12 20:00:00,42.24,301,
2016-06-13 00:00:00,42.24,301,
2016-06-13 04:00:00,42.24,301,
2016-06-13 08:00:00,42.23,295,0.429
2016-06-13 12:00:00,42.21,285,
2016-06-13 16:00:00,42.22,290,
2016-06-13 20:00:00,42.25,306,
2016-06-14 00:00:00,42.25,306,
2016-06-14 04:00:00,42.3,335,
2016-06-14 08:00:00,42.26,312,0.419
2016-06-14 12:00:00,42.23,295,
2016-06-14 14:00:00,42.22,290,
2016-06-14 16:00:00,42.22,290,
2016-06-14 20:00:00,42.23,295,
2016-06-15 00:00:00,42.23,295,
2016-06-15 04:00:00,42.23,295,
2016-06-15 08:00:00,42.2,280,0.402
2016-06-15 12:00:00,42.23,295,
2016-06-15 16:00:00,42.21,285,
2016-06-15 18:00:00,42.19,275,
2016-06-15 20:00:00,42.2,280,
2016-06-16 00:00:00,42.2,280,
2016-06-16 04:00:00,42.21,285,
2016-06-16 08:00:00,42.18,270,0.419
2016-06-16 12:00:00,42.21,285,
2016-06-16 16:00:00,42.18,270,
2016-06-16 20:00:00,42.2,280,
2016-06-17 00:00:00,42.19,189,
2016-06-17 02:00:00,42.18,183,
2016-06-17 04:00:00,42.18,183,
2016-06-17 08:00:00,42.19,189,0.393
2016-06-17 12:00:00,42.19,189,
2016-06-17 16:00:00,42.18,183,
2016-06-17 20:00:00,42.2,196,
2016-06-18 00:00:00,42.2,196,
2016-06-18 04:00:00,42.23,216,
2016-06-18 08:00:00,42.21,202,0.424
2016-06-18 12:00:00,42.2,196,
2016-06-18 16:00:00,42.21,202,
2016-06-18 20:00:00,42.22,209,
2016-06-19 00:00:00,42.23,216,
2016-06-19 04:00:00,42.25,229,
2016-06-19 08:00:00,42.29,258,0.429
2016-06-19 12:00:00,42.32,280,
2016-06-19 16:00:00,42.35,304,
2016-06-19 20:00:00,42.38,328,
2016-06-19 22:00:00,42.4,345,
2016-06-20 00:00:00,42.41,354,
2016-06-20 04:00:00,42.46,397,
2016-06-20 08:00:00,42.49,424,1.04
2016-06-20 12:00:00,42.5,433,
2016-06-20 16:00:00,42.52,452,
2016-06-20 20:00:00,42.54,470,
2016-06-20 22:00:00,42.55,480,
2016-06-21 00:00:00,42.56,490,
2016-06-21 04:00:00,42.61,539,
2016-06-21 08:00:00,42.65,578,1.62
2016-06-21 12:00:00,42.7,627,
2016-06-21 16:00:00,42.72,647,
2016-06-21 20:00:00,42.75,677,
2016-06-21 22:00:00,42.78,708,
2016-06-22 00:00:00,42.78,708,
2016-06-22 04:00:00,42.81,739,
2016-06-22 08:00:00,42.82,749,1.93
2016-06-22 10:00:00,42.82,749,1.67
2016-06-22 12:00:00,42.83,760,
2016-06-22 16:00:00,42.82,749,
2016-06-22 20:00:00,42.83,760,
2016-06-23 00:00:00,42.83,760,
2016-06-23 04:00:00,42.84,770,
2016-06-23 08:00:00,42.83,760,1.48
2016-06-23 10:00:00,42.86,791,
2016-06-23 12:00:00,42.86,791,
2016-06-23 16:00:00,42.84,770,
2016-06-23 20:00:00,42.81,739,
2016-06-24 00:00:00,42.8,729,
2016-06-24 04:00:00,42.82,749,
2016-06-24 08:00:00,42.83,760,1.69
2016-06-24 12:00:00,42.82,749,
2016-06-24 16:00:00,42.83,760,
2016-06-24 20:00:00,42.84,770,
2016-06-24 22:00:00,42.85,781,
2016-06-25 00:00:00,42.84,770,
2016-06-25 04:00:00,42.84,770,
2016-06-25 08:00:00,42.81,739,1.28
2016-06-25 10:00:00,42.82,749,
2016-06-25 12:00:00,42.81,739,
2016-06-25 16:00:00,42.8,729,
2016-06-25 20:00:00,42.76,688,
2016-06-26 00:00:00,42.75,677,
2016-06-26 04:00:00,42.75,677,
2016-06-26 08:00:00,42.76,688,1.17
2016-06-26 12:00:00,42.77,698,
2016-06-26 16:00:00,42.78,708,
2016-06-26 20:00:00,42.78,708,
2016-06-26 22:00:00,42.79,718,
2016-06-27 00:00:00,42.8,729,
2016-06-27 04:00:00,42.81,739,
2016-06-27 08:00:00,42.82,749,1.61
2016-06-27 12:00:00,42.8,729,
2016-06-27 16:00:00,42.81,739,
2016-06-27 20:00:00,42.81,739,
2016-06-28 00:00:00,42.8,729,
2016-06-28 02:00:00,42.82,749,
2016-06-28 04:00:00,42.81,739,
2016-06-28 08:00:00,42.81,739,1.28
2016-06-28 10:00:00,42.81,739,1.39
2016-06-28 12:00:00,42.81,739,
2016-06-28 16:00:00,42.8,729,
2016-06-28 20:00:00,42.81,739,
2016-06-29 00:00:00,42.81,739,
2016-06-29 04:00:00,42.82,749,
2016-06-29 06:00:00,42.83,760,
2016-06-29 08:00:00,42.81,739,1.53
2016-06-29 12:00:00,42.8,729,
2016-06-29 16:00:00,42.8,729,
2016-06-29 20:00:00,42.83,760,
2016-06-30 00:00:00,42.83,760,
2016-06-30 04:00:00,42.83,760,
2016-06-30 08:00:00,42.82,749,1.3
2016-06-30 12:00:00,42.81,739,
2016-06-30 16:00:00,42.81,739,
2016-06-30 20:00:00,42.8,729,
2016-06-30 22:00:00,42.79,718,
2016-07-01 00:00:00,42.79,718,
2016-07-01 02:00:00,42.78,708,
2016-07-01 04:00:00,42.8,729,
2016-07-01 08:00:00,42.87,802,1.52
2016-07-01 12:00:00,42.85,781,
2016-07-01 16:00:00,42.84,770,
2016-07-01 20:00:00,42.83,760,
2016-07-02 00:00:00,42.79,718,
2016-07-02 04:00:00,42.78,708,
2016-07-02 08:00:00,42.76,688,1.27
2016-07-02 12:00:00,42.74,667,
2016-07-02 16:00:00,42.72,647,
2016-07-02 20:00:00,42.71,637,
2016-07-03 00:00:00,42.71,637,
2016-07-03 04:00:00,42.68,607,
2016-07-03 08:00:00,42.67,597,1.27
2016-07-03 12:00:00,42.64,568,
2016-07-03 16:00:00,42.62,548,
2016-07-03 20:00:00,42.62,548,
2016-07-03 22:00:00,42.61,539,
2016-07-04 00:00:00,42.61,539,
2016-07-04 04:00:00,42.6,529,
2016-07-04 08:00:00,42.59,553,0.942
2016-07-04 12:00:00,42.58,510,
2016-07-04 16:00:00,42.59,519,
2016-07-04 20:00:00,42.59,519,
2016-07-05 00:00:00,42.6,529,
2016-07-05 04:00:00,42.64,568,
2016-07-05 08:00:00,42.67,597,0.936
2016-07-05 12:00:00,42.69,617,
2016-07-05 14:00:00,42.7,627,
2016-07-05 16:00:00,42.72,647,
2016-07-05 20:00:00,42.76,688,
2016-07-05 22:00:00,42.77,698,
2016-07-06 00:00:00,42.79,718,
2016-07-06 04:00:00,42.82,749,
2016-07-06 08:00:00,42.84,770,1.46
2016-07-06 12:00:00,42.85,781,
2016-07-06 16:00:00,42.87,802,
2016-07-06 20:00:00,42.89,823,
2016-07-07 00:00:00,42.88,750,
2016-07-07 04:00:00,42.89,759,
2016-07-07 08:00:00,42.9,768,1.81
2016-07-07 12:00:00,42.91,777,
2016-07-07 16:00:00,42.96,823,
2016-07-07 20:00:00,42.98,841,
2016-07-07 22:00:00,43.0,860,
2016-07-08 00:00:00,43.01,869,
2016-07-08 04:00:00,43.04,897,
2016-07-08 08:00:00,43.08,935,2.63
2016-07-08 12:00:00,43.11,963,
2016-07-08 16:00:00,43.13,982,
2016-07-08 20:00:00,43.16,1010,
2016-07-09 00:00:00,43.16,1010,
2016-07-09 04:00:00,43.17,1020,
2016-07-09 08:00:00,43.16,1010,2.65
2016-07-09 12:00:00,43.15,1000,
2016-07-09 16:00:00,43.12,973,
2016-07-09 20:00:00,43.1,954,
2016-07-09 22:00:00,43.07,925,
2016-07-10 00:00:00,43.06,916,
2016-07-10 04:00:00,43.02,878,
2016-07-10 08:00:00,42.98,841,1.75
2016-07-10 12:00:00,42.94,804,
2016-07-10 16:00:00,42.92,786,
2016-07-10 20:00:00,42.9,768,
2016-07-10 22:00:00,42.89,759,
2016-07-11 00:00:00,42.88,750,
2016-07-11 04:00:00,42.86,732,
2016-07-11 08:00:00,42.86,732,1.55
2016-07-11 12:00:00,42.86,732,
2016-07-11 16:00:00,42.86,732,
2016-07-11 18:00:00,42.84,714,
2016-07-11 20:00:00,42.84,714,
2016-07-12 00:00:00,42.83,705,
2016-07-12 04:00:00,42.83,705,
2016-07-12 08:00:00,42.82,696,1.57
2016-07-12 12:00:00,42.81,687,
2016-07-12 16:00:00,42.82,696,
2016-07-12 20:00:00,42.83,705,
2016-07-13 00:00:00,42.83,705,
2016-07-13 02:00:00,42.82,696,
2016-07-13 04:00:00,42.82,696,
2016-07-13 08:00:00,42.82,696,1.61
2016-07-13 12:00:00,42.82,696,
2016-07-13 16:00:00,42.82,696,
2016-07-13 20:00:00,42.82,696,
2016-07-14 00:00:00,42.82,696,
2016-07-14 04:00:00,42.82,696,
2016-07-14 06:00:00,42.83,705,
2016-07-14 08:00:00,42.83,705,1.27
2016-07-14 12:00:00,42.82,696,
2016-07-14 16:00:00,42.83,705,
2016-07-14 20:00:00,42.82,696,
2016-07-15 00:00:00,42.85,723,
2016-07-15 02:00:00,42.83,705,
2016-07-15 04:00:00,42.84,714,
2016-07-15 08:00:00,42.88,750,1.54
2016-07-15 09:00:00,42.89,759,
2016-07-15 12:00:00,42.89,759,
2016-07-15 16:00:00,42.88,750,
2016-07-15 20:00:00,42.89,759,
2016-07-16 00:00:00,42.89,759,
2016-07-16 04:00:00,42.9,768,
2016-07-16 08:00:00,42.89,759,1.38
2016-07-16 12:00:00,42.92,786,
2016-07-16 16:00:00,42.9,768,
2016-07-16 20:00:00,42.91,777,
2016-07-16 22:00:00,42.93,795,
2016-07-17 00:00:00,42.92,786,
2016-07-17 04:00:00,42.92,786,
2016-07-17 08:00:00,42.93,795,1.78
2016-07-17 10:00:00,42.94,804,
2016-07-17 12:00:00,42.94,804,
2016-07-17 16:00:00,42.93,795,
2016-07-17 20:00:00,42.94,804,
2016-07-18 00:00:00,42.95,813,
2016-07-18 04:00:00,42.98,841,
2016-07-18 08:00:00,42.97,832,1.42
2016-07-18 12:00:00,42.97,832,
2016-07-18 16:00:00,42.97,832,
2016-07-18 20:00:00,42.98,841,
2016-07-19 00:00:00,42.99,850,
2016-07-19 04:00:00,43.0,860,
2016-07-19 08:00:00,43.0,860,1.47
2016-07-19 12:00:00,43.01,869,
2016-07-19 16:00:00,43.02,878,
2016-07-19 20:00:00,43.04,897,
2016-07-19 22:00:00,43.05,906,
2016-07-20 00:00:00,43.11,963,
2016-07-20 04:00:00,43.11,963,
2016-07-20 08:00:00,43.16,1010,3.11
2016-07-20 12:00:00,42.17,1020,
2016-07-20 16:00:00,42.19,1040,
2016-07-20 20:00:00,42.2,1050,
2016-07-21 00:00:00,42.19,1040,
2016-07-21 04:00:00,42.2,1050,
2016-07-21 08:00:00,42.19,899,1.82
2016-07-21 12:00:00,42.19,899,
2016-07-21 16:00:00,42.18,892,
2016-07-21 20:00:00,42.19,899,
2016-07-22 00:00:00,42.19,899,
2016-07-22 04:00:00,42.19,899,
2016-07-22 08:00:00,42.2,908,1.75
2016-07-22 12:00:00,42.2,908,
2016-07-22 16:00:00,42.24,946,
2016-07-22 20:00:00,42.27,974,
2016-07-23 00:00:00,42.29,993,
2016-07-23 04:00:00,42.31,1010,
2016-07-23 08:00:00,42.34,1040,2.21
2016-07-23 12:00:00,42.38,1080,
2016-07-23 16:00:00,42.43,1120,
2016-07-23 20:00:00,42.48,1170,
2016-07-23 22:00:00,42.52,1210,
2016-07-24 00:00:00,42.51,1200,
2016-07-24 04:00:00,42.54,1230,
2016-07-24 08:00:00,42.59,1270,2.76
2016-07-24 12:00:00,42.63,1310,
2016-07-24 16:00:00,42.68,1360,
2016-07-24 20:00:00,42.7,1380,
2016-07-24 22:00:00,42.72,1400,
2016-07-25 00:00:00,42.69,1370,
2016-07-25 04:00:00,42.7,1380,
2016-07-25 08:00:00,42.7,1380,3.23
2016-07-25 12:00:00,42.7,1380,
2016-07-25 16:00:00,42.7,1380,
2016-07-25 20:00:00,42.74,1410,
2016-07-25 22:00:00,42.76,1430,
2016-07-26 00:00:00,42.78,1450,
2016-07-26 04:00:00,42.78,1450,
2016-07-26 08:00:00,42.79,1460,2.91
2016-07-26 12:00:00,42.82,1490,
2016-07-26 16:00:00,42.84,1510,
2016-07-26 20:00:00,42.85,1520,
2016-07-27 00:00:00,43.84,1510,
2016-07-27 02:00:00,43.85,1520,
2016-07-27 04:00:00,43.84,1510,
2016-07-27 08:00:00,43.84,1510,2.8
2016-07-27 12:00:00,43.8,1470,
2016-07-27 16:00:00,43.78,1450,
2016-07-27 20:00:00,43.76,1430,
2016-07-27 22:00:00,43.75,1420,
2016-07-28 00:00:00,43.73,1400,
2016-07-28 04:00:00,43.7,1380,
2016-07-28 08:00:00,43.68,1360,1.92
2016-07-28 12:00:00,43.68,1360,
